Id,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,LotFrontage_isnull,MasVnrArea_isnull,GarageYrBlt_isnull
11,2.46567593253044,0.0,1.0,0.4456384430583417,0.4214867072699305,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6818181818181819,1.0,1.0,1.0,1.0,0.4444444444444445,0.5,0.3161764705882353,0.7213114754098361,0.5,1.0,0.9,0.8,1.0,0.0,1.0,1.0,0.75,1.0,1.0,1.0,0.3333333333333333,0.160524450744153,1.0,0.0,0.0573630136986301,0.1702127659574468,1.0,1.0,1.0,1.0,0.4298378473389532,0.0,0.0,0.4018019472209433,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,1.0,0.2499999999999999,1.0,0.0,1.0,0.8,0.4018691588785046,1.0,0.25,0.2708039492242595,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0909090909090909,0.5,1.0,1.0,0.0,0.0,0.0
12,2.545633203351453,0.2352941176470588,1.0,0.5175033420618727,0.43374631552796317,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.7272727272727273,1.0,1.0,1.0,0.8,0.8888888888888888,0.5,0.0073529411764705,0.0163934426229508,0.5,1.0,0.3,0.4,0.3333333333333333,0.17875,0.3333333333333333,1.0,1.0,0.5,1.0,1.0,0.8333333333333333,0.1768249468462083,1.0,0.0,0.0757705479452054,0.1923076923076923,1.0,1.0,1.0,1.0,0.4782724747997293,0.5530266343825666,0.0,0.6862416243752785,0.3333333333333333,0.0,1.0,0.0,0.5,0.3333333333333333,0.3333333333333333,0.75,1.0,0.6666666666666666,0.8,0.6000000000000001,0.0093457943925233,0.3333333333333333,0.75,0.5190409026798307,1.0,1.0,1.0,0.1715285880980163,0.0383912248628884,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5454545454545454,0.0,0.6666666666666666,0.75,0.0,0.0,0.0
13,2.4746516278832043,0.0,1.0,0.4403125963841563,0.4501731759854718,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.6818181818181819,1.0,1.0,1.0,1.0,0.4444444444444445,0.625,0.3382352941176471,0.7704918032786886,0.5,1.0,0.9,0.6000000000000001,1.0,0.0,1.0,1.0,0.75,1.0,1.0,1.0,0.6666666666666666,0.1305811481218993,1.0,0.0,0.0749143835616438,0.1492635024549918,1.0,0.75,1.0,1.0,0.3801359236917196,0.0,0.0,0.3553417999218684,0.3333333333333333,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,1.0,0.1666666666666666,1.0,0.0,1.0,0.8,0.4299065420560747,1.0,0.25,0.2482369534555712,1.0,1.0,1.0,0.1633605600933488,0.0,0.0,0.0,0.3666666666666666,0.0,1.0,1.0,1.0,0.0,0.7272727272727273,0.5,1.0,1.0,1.0,0.0,0.0
14,2.5289839457865013,0.0,1.0,0.5427499408524292,0.41166833600339137,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.9545454545454546,1.0,1.0,1.0,1.0,0.6666666666666665,0.5,0.0073529411764705,0.0163934426229508,1.0,1.0,1.0,1.0,0.3333333333333333,0.19125,0.6666666666666666,1.0,1.0,0.75,1.0,0.75,1.0,0.0,1.0,0.0,0.6395547945205479,0.2445171849427168,1.0,1.0,1.0,1.0,0.5669201728114759,0.0,0.0,0.5299431652300703,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.6666666666666666,0.4166666666666666,1.0,0.3333333333333333,0.8,1.0,0.0093457943925233,0.6666666666666666,0.75,0.5923836389280677,1.0,1.0,1.0,0.1866977829638272,0.0603290676416819,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.6363636363636364,0.25,0.6666666666666666,0.75,0.0,0.0,0.0
15,2.481902231400466,0.0,1.0,0.4403125963841563,0.4165315764711991,1.0,1.0,0.6666666666666666,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,0.5555555555555556,0.5,0.3529411764705882,0.8032786885245902,0.5,1.0,0.8,0.9,0.6666666666666666,0.1325,1.0,1.0,0.75,1.0,1.0,1.0,0.5,0.1298724309000709,1.0,0.0,0.2226027397260274,0.2050736497545008,1.0,0.75,1.0,1.0,0.5003475356023279,0.0,0.0,0.4677126859275446,0.3333333333333333,0.0,0.3333333333333333,0.5,0.25,0.3333333333333333,1.0,0.2499999999999999,1.0,0.3333333333333333,0.4,1.0,0.4485981308411214,0.6666666666666666,0.25,0.2482369534555712,1.0,1.0,1.0,0.0,0.3893967093235831,0.3188405797101449,0.0,0.0,0.0,1.0,0.25,1.0,0.0,0.3636363636363636,0.5,1.0,1.0,1.0,0.0,0.0
16,2.4672989739557343,0.1470588235294117,0.75,0.3284263672070855,0.30320468089956243,1.0,1.0,1.0,1.0,1.0,0.75,1.0,0.5454545454545454,1.0,1.0,1.0,0.0,0.6666666666666665,0.875,0.5735294117647058,0.1147540983606557,1.0,1.0,0.7000000000000001,0.7000000000000001,1.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.3561643835616438,0.1361702127659574,1.0,1.0,1.0,0.6666666666666666,0.3552695235828791,0.0,0.0,0.3320972949394383,0.0,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,1.0,0.2499999999999999,1.0,0.0,1.0,0.8,0.1495327102803738,1.0,0.5,0.4062059238363892,1.0,1.0,1.0,0.0560093348891481,0.2047531992687385,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.5454545454545454,0.25,1.0,1.0,0.0,0.0,0.0
17,2.4775212434332223,0.0,1.0,0.4403125963841563,0.4222018638699322,1.0,1.0,0.6666666666666666,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5555555555555556,0.75,0.2941176470588235,0.6721311475409837,1.0,1.0,0.7000000000000001,0.7000000000000001,0.6666666666666666,0.1125,1.0,1.0,0.75,1.0,1.0,1.0,0.6666666666666666,0.1024096385542168,1.0,0.0,0.1823630136986301,0.1643207855973813,1.0,1.0,1.0,1.0,0.4165061353428521,0.0,0.0,0.3893397876577857,0.3333333333333333,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,1.0,0.2499999999999999,1.0,0.3333333333333333,0.6000000000000001,1.0,0.3738317757009345,0.3333333333333333,0.5,0.3385049365303244,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0451612903225806,0.1818181818181818,1.0,1.0,1.0,1.0,0.0,0.0
18,2.4342767273655532,0.4117647058823529,1.0,0.4560656102716869,0.4142057676650331,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6818181818181819,1.0,1.0,0.5,1.0,0.3333333333333333,0.5,0.2867647058823529,0.6557377049180328,1.0,1.0,0.8,0.9,1.0,0.0,1.0,1.0,0.25,0.25,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.75,1.0,1.0,0.5131166042920969,0.0,0.0,0.4796489002360564,0.0,0.0,0.6666666666666666,0.0,0.25,0.6666666666666666,1.0,0.3333333333333333,1.0,0.0,1.0,0.0,0.3644859813084112,1.0,0.5,0.3638928067700987,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.032258064516129,0.8181818181818182,0.0,1.0,1.0,0.0,0.0,0.0
19,2.4829597125018665,0.0,1.0,0.4238592228593645,0.4608487706223926,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5909090909090909,0.2,1.0,1.0,1.0,0.4444444444444445,0.5,0.0294117647058823,0.0819672131147541,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333333,0.1144578313253012,1.0,0.0,0.2003424657534246,0.1823240589198036,1.0,1.0,1.0,1.0,0.4558500044026061,0.0,0.0,0.42611747788977,0.3333333333333333,0.0,0.3333333333333333,0.5,0.375,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.0,1.0,0.8,0.0373831775700934,1.0,0.5,0.4062059238363892,1.0,1.0,1.0,0.0,0.186471663619744,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.4545454545454545,0.5,1.0,1.0,0.0,0.0,0.0
20,2.471671889783842,0.0,1.0,0.4456384430583417,0.3445615076332281,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4444444444444445,0.625,0.375,0.7377049180327869,0.5,1.0,0.4,0.6000000000000001,1.0,0.0,1.0,1.0,0.75,1.0,1.0,1.0,0.1666666666666666,0.0892983699503898,1.0,0.0,0.2247431506849315,0.1684124386252046,1.0,0.75,1.0,1.0,0.5254688463399919,0.0,0.0,0.4911954751552141,0.0,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,1.0,0.3333333333333333,0.5,0.0,1.0,1.0,0.4766355140186915,1.0,0.25,0.2073342736248236,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,1.0,0.0,0.3636363636363636,0.75,0.3333333333333333,0.5,0.0,0.0,0.0
21,2.541011513059902,0.2352941176470588,1.0,0.5813411068203953,0.4681425526952935,1.0,1.0,0.6666666666666666,1.0,1.0,0.75,1.0,0.7272727272727273,1.0,1.0,1.0,0.8,0.7777777777777777,0.5,0.0073529411764705,0.0163934426229508,1.0,1.0,1.0,1.0,0.6666666666666666,0.2375,0.6666666666666666,1.0,1.0,0.5,1.0,0.75,1.0,0.0,1.0,0.0,0.4957191780821917,0.1895253682487725,1.0,1.0,1.0,1.0,0.4705094671360337,0.5898305084745763,0.0,0.6940696095250574,0.0,0.0,1.0,0.5,0.5,0.3333333333333333,0.6666666666666666,0.5833333333333334,1.0,0.3333333333333333,0.8,0.6000000000000001,0.0093457943925233,0.6666666666666666,0.75,0.6015514809590973,1.0,1.0,1.0,0.2800466744457409,0.2815356489945155,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.9090909090909092,0.0,0.6666666666666666,0.75,0.0,0.0,0.0
22,2.4719145144248196,0.1470588235294117,0.75,0.369595419099787,0.34166657703920456,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,0.3181818181818182,1.0,1.0,1.0,0.0,0.6666666666666665,0.75,0.5661764705882353,0.9508196721311476,1.0,1.0,0.7000000000000001,0.7000000000000001,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.2726883561643835,0.1042553191489361,1.0,1.0,1.0,0.3333333333333333,0.4538062549539186,0.0,0.0,0.4242070306985832,0.0,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.8,1.0,0.719626168224299,1.0,0.25,0.1974612129760225,1.0,1.0,0.5,0.0,0.0,0.3713768115942029,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.4545454545454545,0.25,1.0,1.0,0.0,0.0,0.0
23,2.51331872585063,0.0,1.0,0.4711754616031938,0.3941905477156496,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9545454545454546,1.0,1.0,1.0,1.0,0.7777777777777777,0.5,0.0441176470588235,0.1147540983606557,0.5,1.0,1.0,1.0,0.6666666666666666,0.175625,0.6666666666666666,1.0,1.0,0.75,1.0,1.0,1.0,0.0,1.0,0.0,0.7607020547945205,0.2908346972176759,1.0,1.0,1.0,1.0,0.6363808334013008,0.0,0.0,0.5948732984257088,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.6666666666666666,0.4166666666666666,1.0,0.3333333333333333,0.8,1.0,0.0560747663551401,0.6666666666666666,0.5,0.3765867418899858,1.0,1.0,1.0,0.1995332555425904,0.2906764168190128,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.7272727272727273,0.5,1.0,1.0,0.0,0.0,0.0
24,2.465937891952014,0.588235294117647,0.75,0.2737803848303217,0.23063674099414225,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0454545454545454,1.0,1.0,0.75,1.0,0.4444444444444445,0.75,0.2279411764705882,0.5245901639344263,1.0,1.0,0.5,0.5,1.0,0.0,1.0,1.0,1.0,0.75,1.0,1.0,0.8333333333333333,0.148830616583983,1.0,0.0,0.0856164383561643,0.1702127659574468,1.0,0.75,1.0,1.0,0.4370463196328695,0.0,0.0,0.4085402514957175,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,0.6000000000000001,1.0,0.2897196261682243,1.0,0.5,0.4033850493653032,1.0,1.0,1.0,0.116686114352392,0.2010968921389396,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.4545454545454545,0.25,1.0,1.0,0.0,0.0,0.0
25,2.480288325174908,0.0,1.0,0.4403125963841563,0.3615609261666343,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.6818181818181819,1.0,1.0,1.0,1.0,0.4444444444444445,0.875,0.3088235294117647,0.1639344262295081,1.0,1.0,0.6000000000000001,0.6000000000000001,1.0,0.0,1.0,0.6666666666666666,0.75,1.0,1.0,0.25,0.3333333333333333,0.033309709425939,0.1666666666666666,0.4531886024423338,0.0873287671232876,0.1734860883797054,1.0,1.0,1.0,1.0,0.4370463196328695,0.0,0.0,0.4085402514957175,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.6000000000000001,1.0,0.3925233644859813,1.0,0.25,0.1904090267983074,1.0,1.0,1.0,0.4737456242707117,0.1645338208409506,0.0,0.0,0.0,0.0,1.0,0.75,1.0,0.0,0.3636363636363636,1.0,1.0,1.0,1.0,0.0,0.0
26,2.522050200108415,0.0,1.0,0.6129361977141516,0.46834896918014046,1.0,1.0,1.0,1.0,1.0,0.75,1.0,0.7272727272727273,1.0,1.0,1.0,1.0,0.7777777777777777,0.5,0.0147058823529411,0.0491803278688524,1.0,1.0,1.0,1.0,0.3333333333333333,0.4,0.6666666666666666,1.0,1.0,0.75,1.0,1.0,1.0,0.0,1.0,0.0,0.670376712328767,0.2563011456628478,1.0,1.0,1.0,1.0,0.5928604707488017,0.0,0.0,0.5541915237383659,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.6666666666666666,0.4166666666666666,1.0,0.3333333333333333,0.8,1.0,0.0186915887850467,0.6666666666666666,0.75,0.6276445698166432,1.0,1.0,1.0,0.0,0.1023765996343692,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5454545454545454,0.75,1.0,1.0,0.0,0.0,0.0
27,2.4690776527397835,0.0,1.0,0.3885811169229189,0.33501243271721826,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,0.4444444444444445,0.75,0.4338235294117647,0.180327868852459,1.0,1.0,0.7000000000000001,0.7000000000000001,1.0,0.0,1.0,1.0,0.75,1.0,1.0,0.25,0.5,0.0414599574769666,0.8333333333333333,0.3297150610583446,0.0770547945205479,0.1472995090016366,1.0,0.75,1.0,1.0,0.3751234881196854,0.0,0.0,0.3506562972709703,0.0,0.5,0.3333333333333333,0.0,0.375,0.3333333333333333,0.6666666666666666,0.2499999999999999,1.0,0.0,1.0,0.8,0.0467289719626168,1.0,0.5,0.4062059238363892,1.0,1.0,1.0,0.2590431738623103,0.0585009140767824,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.3636363636363636,1.0,1.0,1.0,0.0,0.0,0.0
